unique_product_id,city,brand,series,energy_type,body_type,price_band,market_state,market_match_scope,dsi_label,dsi_model_count,dsi_consistency,qualification_reason
23438106,苏州,本田,思域,燃油车,轿车,5-10万,结构性行情,city_exact,供需平衡,78,0.34615384615384615,结构性行情 + DSI供需平衡
23478095,苏州,本田,思域,燃油车,轿车,5-10万,结构性行情,city_exact,供需平衡,78,0.34615384615384615,结构性行情 + DSI供需平衡
23486627,苏州,本田,思域,燃油车,轿车,5-10万,结构性行情,city_exact,供需平衡,78,0.34615384615384615,结构性行情 + DSI供需平衡
23494825,苏州,本田,思域,燃油车,轿车,5-10万,结构性行情,city_exact,供需平衡,78,0.34615384615384615,结构性行情 + DSI供需平衡
23573812,苏州,本田,思域,燃油车,轿车,5-10万,结构性行情,city_exact,供需平衡,78,0.34615384615384615,结构性行情 + DSI供需平衡
23599901,苏州,本田,思域,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,78,0.34615384615384615,结构性行情 + DSI供需平衡
23659299,苏州,本田,思域,燃油车,轿车,5-10万,结构性行情,city_exact,供需平衡,78,0.34615384615384615,结构性行情 + DSI供需平衡
23789682,苏州,本田,思域,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,78,0.34615384615384615,结构性行情 + DSI供需平衡
23889639,苏州,本田,思域,燃油车,轿车,5-10万,结构性行情,city_exact,供需平衡,78,0.34615384615384615,结构性行情 + DSI供需平衡
23918096,苏州,本田,思域,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,78,0.34615384615384615,结构性行情 + DSI供需平衡
23933134,苏州,本田,思域,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,78,0.34615384615384615,结构性行情 + DSI供需平衡
24198969,苏州,本田,思域,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,78,0.34615384615384615,结构性行情 + DSI供需平衡
24442213,苏州,本田,思域,燃油车,轿车,5-10万,结构性行情,city_exact,供需平衡,78,0.34615384615384615,结构性行情 + DSI供需平衡
23648034,苏州,极氪,ZEEKR 001,新能源,轿车,10-15万,常规行情,national_series_from_city_table,供不应求,29,0.7586206896551724,常规行情 + DSI供不应求
24092458,苏州,极氪,ZEEKR 001,新能源,轿车,10-15万,常规行情,national_series_from_city_table,供不应求,29,0.7586206896551724,常规行情 + DSI供不应求
23486654,苏州,极氪,ZEEKR 007GT,新能源,轿车,15-20万,结构性行情,national_series_from_model_table,供不应求,6,1,结构性行情 + DSI供不应求
24184436,苏州,极氪,ZEEKR X,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供不应求,13,0.6923076923076923,常规行情 + DSI供不应求
23731931,苏州,标致,标致4008,燃油车,SUV,0-5万,常规行情,national_series_from_model_table,供不应求,24,0.375,常规行情 + DSI供不应求
23898329,苏州,标致,标致4008,燃油车,SUV,0-5万,常规行情,national_series_from_model_table,供不应求,24,0.375,常规行情 + DSI供不应求
23906436,苏州,标致,标致4008,燃油车,SUV,0-5万,常规行情,national_series_from_model_table,供不应求,24,0.375,常规行情 + DSI供不应求
24299392,苏州,标致,标致5008,燃油车,SUV,0-5万,常规行情,national_series_from_city_table,供不应求,26,0.5,常规行情 + DSI供不应求
23649530,苏州,欧拉,欧拉好猫,新能源,轿车,5-10万,结构性行情,national_series_from_city_table,供不应求,43,0.37209302325581395,结构性行情 + DSI供不应求
23898095,苏州,欧拉,欧拉好猫,新能源,轿车,5-10万,结构性行情,national_series_from_city_table,供不应求,43,0.37209302325581395,结构性行情 + DSI供不应求
23601157,苏州,欧拉,欧拉闪电猫,新能源,轿车,5-10万,流动行情,national_series_from_model_table,供不应求,4,0.75,流动行情 + DSI供不应求
23563270,苏州,欧拉,欧拉黑猫,新能源,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,27,0.48148148148148145,结构性行情 + DSI供需平衡
23894168,苏州,欧拉,欧拉黑猫,新能源,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,27,0.48148148148148145,结构性行情 + DSI供需平衡
23961550,苏州,欧拉,欧拉黑猫,新能源,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,27,0.48148148148148145,结构性行情 + DSI供需平衡
24270664,苏州,欧拉,欧拉黑猫,新能源,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,27,0.48148148148148145,结构性行情 + DSI供需平衡
23536822,苏州,比亚迪,元PLUS,新能源,SUV,5-10万,结构性行情,national_series_from_city_table,供不应求,20,0.75,结构性行情 + DSI供不应求
23950036,苏州,比亚迪,元PLUS,新能源,SUV,5-10万,结构性行情,national_series_from_city_table,供不应求,20,0.75,结构性行情 + DSI供不应求
23646627,苏州,比亚迪,元UP,新能源,SUV,5-10万,流动行情,city_exact,供不应求,10,1,流动行情 + DSI供不应求
23648021,苏州,比亚迪,元UP,新能源,SUV,5-10万,流动行情,city_exact,供不应求,10,1,流动行情 + DSI供不应求
23800371,苏州,比亚迪,元UP,新能源,SUV,5-10万,流动行情,city_exact,供不应求,10,1,流动行情 + DSI供不应求
23896278,苏州,比亚迪,元UP,新能源,SUV,5-10万,流动行情,city_exact,供不应求,10,1,流动行情 + DSI供不应求
23463020,苏州,比亚迪,唐DM,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供需平衡,77,0.4935064935064935,常规行情 + DSI供需平衡
24016804,苏州,比亚迪,宋DM,新能源,SUV,0-5万,结构性行情,national_series_from_city_table,供不应求,7,0.8571428571428571,结构性行情 + DSI供不应求
24386382,苏州,比亚迪,宋PLUS DM,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供需平衡,23,0.43478260869565216,常规行情 + DSI供需平衡
24440842,苏州,比亚迪,宋PLUS DM,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供需平衡,23,0.43478260869565216,常规行情 + DSI供需平衡
23836604,苏州,比亚迪,宋Pro,燃油车,SUV,0-5万,常规行情,national_series_from_city_table,供需平衡,11,0.5454545454545454,常规行情 + DSI供需平衡
24300597,苏州,比亚迪,宋Pro,燃油车,SUV,0-5万,常规行情,national_series_from_city_table,供需平衡,11,0.5454545454545454,常规行情 + DSI供需平衡
23653807,苏州,比亚迪,宋Pro DM,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供不应求,40,0.4,常规行情 + DSI供不应求
23932228,苏州,比亚迪,宋Pro DM,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供不应求,40,0.4,常规行情 + DSI供不应求
23701496,苏州,比亚迪,汉DM,新能源,轿车,10-15万,结构性行情,city_exact,供不应求,36,0.5277777777777778,结构性行情 + DSI供不应求
23836602,苏州,比亚迪,汉DM,新能源,轿车,5-10万,结构性行情,city_exact,供不应求,36,0.5277777777777778,结构性行情 + DSI供不应求
24014887,苏州,比亚迪,汉DM,新能源,轿车,10-15万,结构性行情,city_exact,供不应求,36,0.5277777777777778,结构性行情 + DSI供不应求
24015987,苏州,比亚迪,汉DM,新能源,轿车,10-15万,结构性行情,city_exact,供不应求,36,0.5277777777777778,结构性行情 + DSI供不应求
23479083,苏州,比亚迪,汉EV,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供不应求,27,0.9629629629629629,常规行情 + DSI供不应求
24120502,苏州,比亚迪,汉EV,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供不应求,27,0.9629629629629629,常规行情 + DSI供不应求
23771539,苏州,比亚迪,海豚,新能源,轿车,5-10万,常规行情,city_exact,供不应求,17,0.5294117647058824,常规行情 + DSI供不应求
23775685,苏州,比亚迪,海豚,新能源,轿车,0-5万,常规行情,city_exact,供不应求,17,0.5294117647058824,常规行情 + DSI供不应求
23901189,苏州,比亚迪,海豚,新能源,轿车,5-10万,常规行情,city_exact,供不应求,17,0.5294117647058824,常规行情 + DSI供不应求
24241794,苏州,比亚迪,海豚,新能源,轿车,0-5万,常规行情,city_exact,供不应求,17,0.5294117647058824,常规行情 + DSI供不应求
24291060,苏州,比亚迪,海豚,新能源,轿车,0-5万,常规行情,city_exact,供不应求,17,0.5294117647058824,常规行情 + DSI供不应求
23847121,苏州,比亚迪,海豹,新能源,轿车,5-10万,结构性行情,national_series_from_city_table,供不应求,18,0.6111111111111112,结构性行情 + DSI供不应求
23649318,苏州,比亚迪,海豹06DM,新能源,轿车,5-10万,结构性行情,city_exact,供不应求,28,0.6071428571428571,结构性行情 + DSI供不应求
23775312,苏州,比亚迪,海豹06DM,新能源,轿车,5-10万,结构性行情,city_exact,供不应求,28,0.6071428571428571,结构性行情 + DSI供不应求
23935620,苏州,比亚迪,海豹06DM,新能源,轿车,5-10万,结构性行情,city_exact,供不应求,28,0.6071428571428571,结构性行情 + DSI供不应求
24009593,苏州,比亚迪,海豹06DM,新能源,轿车,5-10万,结构性行情,city_exact,供不应求,28,0.6071428571428571,结构性行情 + DSI供不应求
24236128,苏州,比亚迪,海豹06DM,新能源,轿车,5-10万,结构性行情,city_exact,供不应求,28,0.6071428571428571,结构性行情 + DSI供不应求
23520363,苏州,比亚迪,海鸥,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,15,0.8666666666666667,常规行情 + DSI供不应求
23782384,苏州,比亚迪,海鸥,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,15,0.8666666666666667,常规行情 + DSI供不应求
23905487,苏州,比亚迪,海鸥,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,15,0.8666666666666667,常规行情 + DSI供不应求
24169559,苏州,比亚迪,海鸥,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供不应求,15,0.8666666666666667,常规行情 + DSI供不应求
24291055,苏州,比亚迪,海鸥,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,15,0.8666666666666667,常规行情 + DSI供不应求
24376451,苏州,比亚迪,海鸥,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供不应求,15,0.8666666666666667,常规行情 + DSI供不应求
23646628,苏州,比亚迪,秦L DM,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供需平衡,24,0.6666666666666666,常规行情 + DSI供需平衡
23778429,苏州,比亚迪,秦L DM,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供需平衡,24,0.6666666666666666,常规行情 + DSI供需平衡
23780522,苏州,比亚迪,秦L DM,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供需平衡,24,0.6666666666666666,常规行情 + DSI供需平衡
23805419,苏州,比亚迪,秦L DM,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供需平衡,24,0.6666666666666666,常规行情 + DSI供需平衡
23904965,苏州,比亚迪,秦L DM,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供需平衡,24,0.6666666666666666,常规行情 + DSI供需平衡
24163578,苏州,比亚迪,秦L EV,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供不应求,7,1,常规行情 + DSI供不应求
23455017,苏州,比亚迪,秦PLUS DM,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,29,0.5862068965517241,常规行情 + DSI供不应求
23531886,苏州,比亚迪,秦PLUS DM,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,29,0.5862068965517241,常规行情 + DSI供不应求
23770756,苏州,比亚迪,秦PLUS DM,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供不应求,29,0.5862068965517241,常规行情 + DSI供不应求
23838243,苏州,比亚迪,秦PLUS DM,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供不应求,29,0.5862068965517241,常规行情 + DSI供不应求
23880324,苏州,比亚迪,秦PLUS DM,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,29,0.5862068965517241,常规行情 + DSI供不应求
24287970,苏州,比亚迪,秦PLUS DM,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,29,0.5862068965517241,常规行情 + DSI供不应求
24291050,苏州,比亚迪,秦PLUS DM,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,29,0.5862068965517241,常规行情 + DSI供不应求
23159815,苏州,沃尔沃,沃尔沃S60,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供需平衡,54,0.4074074074074074,常规行情 + DSI供需平衡
23305604,苏州,沃尔沃,沃尔沃S60,燃油车,轿车,5-10万,常规行情,national_series_from_city_table,供需平衡,54,0.4074074074074074,常规行情 + DSI供需平衡
24007590,苏州,沃尔沃,沃尔沃S60,燃油车,轿车,10-15万,常规行情,national_series_from_city_table,供需平衡,54,0.4074074074074074,常规行情 + DSI供需平衡
24090696,苏州,沃尔沃,沃尔沃S60,燃油车,轿车,10-15万,常规行情,national_series_from_city_table,供需平衡,54,0.4074074074074074,常规行情 + DSI供需平衡
24274596,苏州,沃尔沃,沃尔沃S60,燃油车,轿车,5-10万,常规行情,national_series_from_city_table,供需平衡,54,0.4074074074074074,常规行情 + DSI供需平衡
24289206,苏州,沃尔沃,沃尔沃S60,燃油车,轿车,5-10万,常规行情,national_series_from_city_table,供需平衡,54,0.4074074074074074,常规行情 + DSI供需平衡
23861078,苏州,沃尔沃,沃尔沃S90,燃油车,轿车,15-20万,结构性行情,national_series_from_city_table,供需平衡,42,0.5238095238095238,结构性行情 + DSI供需平衡
24115272,苏州,沃尔沃,沃尔沃S90,燃油车,轿车,10-15万,结构性行情,national_series_from_city_table,供需平衡,42,0.5238095238095238,结构性行情 + DSI供需平衡
24309030,苏州,沃尔沃,沃尔沃S90,燃油车,轿车,5-10万,结构性行情,national_series_from_city_table,供需平衡,42,0.5238095238095238,结构性行情 + DSI供需平衡
23659307,苏州,深蓝汽车,深蓝S07,新能源,SUV,5-10万,上涨行情,national_series_from_city_table,供不应求,29,0.5862068965517241,上涨行情 + DSI供不应求
23997360,苏州,深蓝汽车,深蓝S07,新能源,SUV,5-10万,上涨行情,national_series_from_city_table,供不应求,29,0.5862068965517241,上涨行情 + DSI供不应求
23981866,苏州,深蓝汽车,深蓝SL03,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供不应求,23,0.6956521739130435,常规行情 + DSI供不应求
23537704,苏州,特斯拉,Model 3(进口),新能源,轿车,10-15万,结构性行情,national_series_from_city_table,供不应求,8,0.75,结构性行情 + DSI供不应求
23839249,苏州,特斯拉,Model 3(进口),新能源,轿车,5-10万,结构性行情,national_series_from_city_table,供不应求,8,0.75,结构性行情 + DSI供不应求
23385197,苏州,特斯拉,Model Y,新能源,SUV,15-20万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23452838,苏州,特斯拉,Model Y,新能源,SUV,10-15万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23455976,苏州,特斯拉,Model Y,新能源,SUV,15-20万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23532554,苏州,特斯拉,Model Y,新能源,SUV,20-30万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23560660,苏州,特斯拉,Model Y,新能源,SUV,10-15万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23570427,苏州,特斯拉,Model Y,新能源,SUV,15-20万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23602640,苏州,特斯拉,Model Y,新能源,SUV,15-20万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23624501,苏州,特斯拉,Model Y,新能源,SUV,20-30万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23628233,苏州,特斯拉,Model Y,新能源,SUV,10-15万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23664889,苏州,特斯拉,Model Y,新能源,SUV,15-20万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23724989,苏州,特斯拉,Model Y,新能源,SUV,15-20万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23751238,苏州,特斯拉,Model Y,新能源,SUV,20-30万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23758229,苏州,特斯拉,Model Y,新能源,SUV,15-20万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23759495,苏州,特斯拉,Model Y,新能源,SUV,20-30万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23780343,苏州,特斯拉,Model Y,新能源,SUV,15-20万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23799548,苏州,特斯拉,Model Y,新能源,SUV,20-30万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23861338,苏州,特斯拉,Model Y,新能源,SUV,20-30万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23879345,苏州,特斯拉,Model Y,新能源,SUV,15-20万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23883678,苏州,特斯拉,Model Y,新能源,SUV,10-15万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23886478,苏州,特斯拉,Model Y,新能源,SUV,15-20万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23887066,苏州,特斯拉,Model Y,新能源,SUV,15-20万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23897693,苏州,特斯拉,Model Y,新能源,SUV,15-20万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23899420,苏州,特斯拉,Model Y,新能源,SUV,20-30万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23920085,苏州,特斯拉,Model Y,新能源,SUV,15-20万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23945091,苏州,特斯拉,Model Y,新能源,SUV,10-15万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
23979721,苏州,特斯拉,Model Y,新能源,SUV,15-20万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
24006880,苏州,特斯拉,Model Y,新能源,SUV,15-20万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
24062936,苏州,特斯拉,Model Y,新能源,SUV,20-30万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
24131410,苏州,特斯拉,Model Y,新能源,SUV,10-15万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
24144369,苏州,特斯拉,Model Y,新能源,SUV,15-20万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
24151603,苏州,特斯拉,Model Y,新能源,SUV,15-20万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
24333781,苏州,特斯拉,Model Y,新能源,SUV,10-15万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
24352515,苏州,特斯拉,Model Y,新能源,SUV,10-15万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
24415968,苏州,特斯拉,Model Y,新能源,SUV,10-15万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
24458878,苏州,特斯拉,Model Y,新能源,SUV,10-15万,常规行情,city_exact,供不应求,33,0.5454545454545454,常规行情 + DSI供不应求
24149923,苏州,特斯拉,Model Y L,新能源,SUV,30-50万,常规行情,national_series_from_city_table,供不应求,2,1,常规行情 + DSI供不应求
23750856,苏州,现代,伊兰特,燃油车,轿车,0-5万,流动行情,national_series_from_city_table,供需平衡,39,0.5897435897435898,流动行情 + DSI供需平衡
23805417,苏州,现代,伊兰特,燃油车,轿车,5-10万,流动行情,national_series_from_city_table,供需平衡,39,0.5897435897435898,流动行情 + DSI供需平衡
23922647,苏州,现代,伊兰特,燃油车,轿车,0-5万,流动行情,national_series_from_city_table,供需平衡,39,0.5897435897435898,流动行情 + DSI供需平衡
23971840,苏州,理想汽车,理想L7,新能源,SUV,15-20万,常规行情,national_series_from_city_table,供不应求,9,0.7777777777777778,常规行情 + DSI供不应求
24376416,苏州,理想汽车,理想L8,新能源,SUV,15-20万,常规行情,national_series_from_city_table,供不应求,10,0.5,常规行情 + DSI供不应求
23659519,苏州,理想汽车,理想L9,新能源,SUV,20-30万,常规行情,city_exact,供需平衡,9,0.5555555555555556,常规行情 + DSI供需平衡
23807982,苏州,理想汽车,理想L9,新能源,SUV,30-50万,常规行情,city_exact,供需平衡,9,0.5555555555555556,常规行情 + DSI供需平衡
24342942,苏州,理想汽车,理想L9,新能源,SUV,20-30万,常规行情,city_exact,供需平衡,9,0.5555555555555556,常规行情 + DSI供需平衡
23802017,苏州,理想汽车,理想ONE,新能源,SUV,10-15万,常规行情,national_series_from_city_table,供需平衡,4,0.75,常规行情 + DSI供需平衡
24046742,苏州,理想汽车,理想ONE,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供需平衡,4,0.75,常规行情 + DSI供需平衡
24337456,苏州,理想汽车,理想ONE,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供需平衡,4,0.75,常规行情 + DSI供需平衡
24463181,苏州,理想汽车,理想ONE,新能源,SUV,10-15万,常规行情,national_series_from_city_table,供需平衡,4,0.75,常规行情 + DSI供需平衡
23659515,苏州,福特,金牛座,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,23,0.391304347826087,常规行情 + DSI供不应求
23873766,苏州,福特,金牛座,燃油车,轿车,5-10万,常规行情,national_series_from_city_table,供不应求,23,0.391304347826087,常规行情 + DSI供不应求
23903442,苏州,红旗,红旗H9,燃油车,轿车,15-20万,常规行情,national_series_from_city_table,供不应求,27,0.8148148148148148,常规行情 + DSI供不应求
23958945,苏州,英菲尼迪,英菲尼迪Q50L,燃油车,SUV,5-10万,结构性行情,national_series_from_city_table,供需平衡,29,0.3793103448275862,结构性行情 + DSI供需平衡
23961213,苏州,荣威,CLEVER,新能源,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,5,0.6,结构性行情 + DSI供需平衡
24178572,苏州,荣威,CLEVER,新能源,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,5,0.6,结构性行情 + DSI供需平衡
24289207,苏州,荣威,荣威RX5 MAX,燃油车,SUV,0-5万,常规行情,national_series_from_model_table,供需平衡,16,0.4375,常规行情 + DSI供需平衡
23385767,苏州,荣威,荣威i6 MAX,燃油车,轿车,0-5万,常规行情,national_series_from_model_table,供不应求,4,0.5,常规行情 + DSI供不应求
23525524,苏州,荣威,荣威i6 MAX,燃油车,轿车,0-5万,常规行情,national_series_from_model_table,供不应求,4,0.5,常规行情 + DSI供不应求
24219902,苏州,荣威,荣威i6 MAX,燃油车,轿车,0-5万,常规行情,national_series_from_model_table,供不应求,4,0.5,常规行情 + DSI供不应求
23887065,苏州,蔚来,蔚来ES6,新能源,SUV,10-15万,常规行情,national_series_from_city_table,供不应求,30,0.5,常规行情 + DSI供不应求
23913795,苏州,蔚来,蔚来ES6,新能源,SUV,10-15万,常规行情,national_series_from_city_table,供不应求,30,0.5,常规行情 + DSI供不应求
24046774,苏州,蔚来,蔚来ES6,新能源,SUV,20-30万,常规行情,national_series_from_city_table,供不应求,30,0.5,常规行情 + DSI供不应求
24161424,苏州,蔚来,蔚来ES6,新能源,SUV,10-15万,常规行情,national_series_from_city_table,供不应求,30,0.5,常规行情 + DSI供不应求
24326888,苏州,蔚来,蔚来ES6,新能源,SUV,20-30万,常规行情,national_series_from_city_table,供不应求,30,0.5,常规行情 + DSI供不应求
23897915,苏州,蔚来,蔚来ET5,新能源,轿车,10-15万,上涨行情,national_series_from_city_table,供不应求,12,0.75,上涨行情 + DSI供不应求
24144657,苏州,蔚来,蔚来ET5,新能源,轿车,10-15万,上涨行情,national_series_from_city_table,供不应求,12,0.75,上涨行情 + DSI供不应求
24325811,苏州,蔚来,蔚来ET5,新能源,轿车,15-20万,上涨行情,national_series_from_city_table,供不应求,12,0.75,上涨行情 + DSI供不应求
24326594,苏州,蔚来,蔚来ET5,新能源,轿车,15-20万,上涨行情,national_series_from_city_table,供不应求,12,0.75,上涨行情 + DSI供不应求
24327346,苏州,蔚来,蔚来ET5,新能源,轿车,15-20万,上涨行情,national_series_from_city_table,供不应求,12,0.75,上涨行情 + DSI供不应求
24390692,苏州,蔚来,蔚来ET5,新能源,轿车,15-20万,上涨行情,national_series_from_city_table,供不应求,12,0.75,上涨行情 + DSI供不应求
24409098,苏州,蔚来,蔚来ET5,新能源,轿车,15-20万,上涨行情,national_series_from_city_table,供不应求,12,0.75,上涨行情 + DSI供不应求
23844122,苏州,蔚来,蔚来ET5T,新能源,轿车,10-15万,常规行情,city_exact,供不应求,14,0.9285714285714286,常规行情 + DSI供不应求
23894971,苏州,蔚来,蔚来ET5T,新能源,轿车,10-15万,常规行情,city_exact,供不应求,14,0.9285714285714286,常规行情 + DSI供不应求
23898070,苏州,蔚来,蔚来ET5T,新能源,轿车,15-20万,常规行情,city_exact,供不应求,14,0.9285714285714286,常规行情 + DSI供不应求
24316418,苏州,蔚来,蔚来ET5T,新能源,轿车,15-20万,常规行情,city_exact,供不应求,14,0.9285714285714286,常规行情 + DSI供不应求
24326921,苏州,蔚来,蔚来ET5T,新能源,轿车,10-15万,常规行情,city_exact,供不应求,14,0.9285714285714286,常规行情 + DSI供不应求
24327122,苏州,蔚来,蔚来ET5T,新能源,轿车,15-20万,常规行情,city_exact,供不应求,14,0.9285714285714286,常规行情 + DSI供不应求
24327156,苏州,蔚来,蔚来ET5T,新能源,轿车,15-20万,常规行情,city_exact,供不应求,14,0.9285714285714286,常规行情 + DSI供不应求
23274145,苏州,长安,逸动,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,85,0.36470588235294116,常规行情 + DSI供不应求
24271103,苏州,长安,逸动,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,85,0.36470588235294116,常规行情 + DSI供不应求
23724018,苏州,长安,逸达,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供需平衡,5,0.6,常规行情 + DSI供需平衡
23311924,苏州,长安,长安UNI-V,燃油车,轿车,5-10万,结构性行情,city_exact,供需平衡,27,0.4444444444444444,结构性行情 + DSI供需平衡
23648033,苏州,长安,长安UNI-V,燃油车,轿车,5-10万,结构性行情,city_exact,供需平衡,27,0.4444444444444444,结构性行情 + DSI供需平衡
24154454,苏州,长安,长安UNI-V,燃油车,轿车,5-10万,结构性行情,city_exact,供需平衡,27,0.4444444444444444,结构性行情 + DSI供需平衡
24160202,苏州,长安,长安UNI-V,燃油车,轿车,5-10万,结构性行情,city_exact,供需平衡,27,0.4444444444444444,结构性行情 + DSI供需平衡
23773237,苏州,长安启源,长安Lumin,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,35,0.8,常规行情 + DSI供不应求
23825449,苏州,长安启源,长安Lumin,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,35,0.8,常规行情 + DSI供不应求
23894296,苏州,长安启源,长安Lumin,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,35,0.8,常规行情 + DSI供不应求
23912068,苏州,长安启源,长安Lumin,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,35,0.8,常规行情 + DSI供不应求
24007580,苏州,长安启源,长安Lumin,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,35,0.8,常规行情 + DSI供不应求
23558629,苏州,长安欧尚,奔奔E-Star,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供需平衡,63,0.47619047619047616,常规行情 + DSI供需平衡
23881520,苏州,长安欧尚,长安欧尚Z6,燃油车,SUV,,常规行情,national_series_from_model_table,供需平衡,16,0.5,常规行情 + DSI供需平衡
23139885,苏州,雪佛兰,迈锐宝XL,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供需平衡,43,0.4186046511627907,常规行情 + DSI供需平衡
